,TRUE,Pre,Error,True070414,True070409,True07040430,true3625,pred3625,error3625,true3859,pred3859,error3859
259,0,0.0012900000000000001,0.0012900000000000001,1,1,0,2,0.48578534,1.514214664697647,1,0.86004853,0.13995146751403809
260,2,0.8243799999999999,1.17562,2,0,1,0,0.818015,0.8180149793624878,1,1.2950519,0.2950519323348999
261,2,0.92285,1.07715,0,0,1,0,0.9327167,0.9327167272567749,1,1.4564539,0.45645391941070557
262,1,0.01034,1.01034,1,0,3,2,1.2084504,0.791549563407898,2,1.798565,0.20143496990203857
263,18,20.19294,2.19294,30,35,19,14,13.697014,0.30298614501953125,21,22.806175,1.8061752319335938
264,2,1.37675,0.62325,2,0,0,2,1.2843313,0.7156686782836914,0,1.9115005,1.9115004539489746
265,7,8.7058,1.7058,14,18,7,9,6.444409,2.555591106414795,9,11.256107,2.2561073303222656
266,2,3.33354,1.33354,3,2,4,4,4.4948688,0.49486875534057617,7,4.067112,2.9328880310058594
267,0,0.0018899999999999998,0.0018899999999999998,1,0,2,1,1.2401243,0.24012434482574463,2,1.730395,0.26960504055023193
268,8,3.15787,4.8421199999999995,5,5,1,4,2.3420775,1.6579225063323975,3,3.5608013,0.5608012676239014
269,7,5.21713,1.7828700000000002,7,12,4,3,3.5246582,0.524658203125,8,6.368883,1.6311168670654297
270,0,0.42013999999999996,0.42013999999999996,2,0,0,1,0.30619997,0.6938000321388245,0,0.49476478,0.4947647750377655
271,0,0.01318,0.01318,0,0,0,0,0.0,0.0,1,0.0,1.0
272,3,1.86257,1.13743,5,0,1,0,1.6225754,1.6225754022598267,3,2.5859473,0.41405272483825684
273,4,0.93784,3.06216,0,1,0,1,0.7785533,0.221446692943573,2,1.3783735,0.6216264963150024
274,3,1.7209299999999998,1.2790700000000002,4,3,1,0,1.090629,1.090628981590271,1,1.9707125,0.9707125425338745
275,0,0.00886,0.00886,0,0,0,2,0.0,2.0,0,0.0,0.0
276,0,0.00498,0.00498,0,0,0,0,0.627187,0.6271870136260986,0,0.9649625,0.9649624824523926
277,0,0.01403,0.01403,0,0,0,0,0.0,0.0,0,0.0,0.0
278,7,5.21051,1.7894900000000002,12,14,6,5,3.5918608,1.4081392288208008,10,6.7162356,3.283764362335205
279,0,0.00312,0.00312,0,0,1,1,0.44072798,0.5592720210552216,0,0.6977447,0.6977447271347046
280,0,0.0132,0.0132,0,0,0,0,0.0,0.0,0,0.0,0.0
281,0,0.46962,0.46962,2,0,1,2,0.4159807,1.5840193033218384,1,0.8528357,0.14716428518295288
282,0,0.0005,0.0005,0,0,0,0,0.0,0.0,0,0.0,0.0
283,5,3.19538,1.8046200000000001,8,4,3,5,2.748574,2.2514259815216064,4,4.970134,0.9701337814331055
284,6,3.3425,2.6575,7,1,7,4,2.6354752,1.3645248413085938,3,4.4114957,1.4114956855773926
285,0,0.0015,0.0015,4,3,1,2,1.8626302,0.13736975193023682,4,2.908531,1.0914690494537354
286,1,0.00621,1.00621,0,2,0,2,0.36366165,1.6363383531570435,2,0.5795785,1.4204214811325073
287,0,0.23872,0.23872,2,0,0,0,0.0,0.0,0,0.0,0.0
288,4,2.1594900000000004,1.8405099999999999,4,1,6,2,1.8165978,0.1834021806716919,2,3.2848792,1.284879207611084
289,0,0.00494,0.00494,0,1,0,0,0.0,0.0,0,0.0,0.0
290,9,5.26975,3.73025,10,3,4,4,4.7612057,0.7612056732177734,8,8.54435,0.5443496704101562
291,0,0.00474,0.00474,1,0,0,0,0.13059776,0.13059775531291962,0,0.3112949,0.31129491329193115
292,3,2.3242599999999998,0.67574,7,3,0,0,0.9720246,0.9720246195793152,4,2.1702757,1.8297243118286133
293,0,0.00505,0.00505,0,0,0,0,0.072828814,0.07282881438732147,1,0.18449594,0.8155040591955185
294,2,2.56845,0.56845,5,5,0,1,1.0784643,0.07846426963806152,4,2.4944606,1.5055394172668457
295,17,19.43009,2.4300900000000003,28,28,16,13,12.066257,0.9337425231933594,17,20.879572,3.8795719146728516
296,2,2.07005,0.07005,1,0,0,0,1.1975322,1.1975321769714355,4,2.4047902,1.5952098369598389
297,4,7.54794,3.54794,13,10,7,4,4.069293,0.06929302215576172,5,7.4681983,2.468198299407959
298,3,1.09025,1.90975,0,2,1,1,0.6741835,0.3258165121078491,2,1.0372692,0.9627307653427124
299,0,0.00225,0.00225,0,0,0,0,0.0,0.0,0,0.0,0.0
300,0,0.00093,0.00093,4,0,1,0,0.97222185,0.972221851348877,0,1.2199453,1.2199453115463257
301,0,0.0026,0.0026,0,0,0,0,0.45213267,0.4521326720714569,1,0.6173452,0.3826547861099243
302,4,1.7744,2.2256,4,3,1,0,1.1044555,1.1044554710388184,1,2.0651646,1.065164566040039
303,0,0.00434,0.00434,0,0,0,0,0.18453345,0.18453344702720642,1,0.23155281,0.7684471905231476
304,4,3.79419,0.20581,13,5,7,3,3.1920252,0.19202518463134766,6,4.867172,1.1328282356262207
305,3,0.00223,3.00223,3,9,0,2,1.521154,0.4788459539413452,3,2.536709,0.4632909297943115
306,5,5.317130000000001,0.31713,5,10,6,6,5.4609246,0.5390753746032715,10,9.197879,0.8021211624145508
307,0,0.2719,0.2719,0,0,0,1,0.5227996,0.47720038890838623,0,0.51658374,0.5165837407112122
308,1,0.99692,0.0030800000000000003,2,0,2,0,0.80999607,0.8099960684776306,1,1.3845557,0.3845556974411011
309,1,1.94097,0.9409700000000001,3,3,2,4,1.9938841,2.0061159133911133,5,3.358315,1.6416850090026855
310,13,16.039179999999998,3.03918,23,32,13,12,11.71539,0.2846097946166992,18,20.46265,2.4626502990722656
311,0,0.01229,0.01229,0,0,0,0,0.0,0.0,0,0.0,0.0
312,0,0.006670000000000001,0.006670000000000001,0,0,0,0,0.0,0.0,0,0.0,0.0
313,6,7.2275100000000005,1.22751,11,15,5,5,4.5339513,0.4660487174987793,5,8.663848,3.6638479232788086
314,1,1.26462,0.26461999999999997,4,0,0,1,1.9350852,0.9350851774215698,0,1.9120778,1.912077784538269
315,0,0.00979,0.00979,0,0,0,0,0.33832735,0.3383273482322693,0,0.37372229,0.37372228503227234
316,0,0.00203,0.00203,0,0,0,0,0.0,0.0,0,0.0,0.0
317,0,0.00772,0.00772,0,0,0,0,0.15812726,0.15812726318836212,0,0.17726569,0.1772656887769699
318,0,0.0017399999999999998,0.0017399999999999998,0,0,0,1,0.0,1.0,0,0.0,0.0
319,0,0.009729999999999999,0.009729999999999999,0,0,0,0,0.20279458,0.20279458165168762,0,0.164506,0.1645060032606125
320,1,0.35649000000000003,0.64351,0,0,0,0,0.45421165,0.45421165227890015,0,0.34882697,0.34882697463035583
321,0,0.00021,0.00021,0,0,0,0,0.22515585,0.22515584528446198,0,0.20382151,0.20382151007652283
322,1,3.87764,2.87764,5,5,4,1,3.4344876,2.4344875812530518,6,5.870694,0.12930583953857422
323,8,9.875869999999999,1.8758700000000001,17,22,7,6,5.908997,0.0910029411315918,8,11.291399,3.2913990020751953
324,1,0.00084,1.00084,0,0,0,0,0.5809784,0.5809783935546875,0,0.65129524,0.6512952446937561
325,0,0.00533,0.00533,0,0,0,0,0.0,0.0,0,0.0,0.0
326,7,9.044789999999999,2.0447900000000003,12,15,7,5,5.080478,0.08047819137573242,6,9.679052,3.6790523529052734
327,5,4.03493,0.9650700000000001,9,4,5,7,3.1713636,3.828636407852173,4,5.308514,1.30851411819458
328,0,0.00556,0.00556,1,0,0,0,0.11286202,0.11286202073097229,0,0.26104698,0.26104697585105896
329,2,1.38307,0.61693,1,2,3,1,1.0301641,0.030164122581481934,1,1.5004556,0.5004556179046631
330,2,1.14601,0.8539899999999999,1,3,1,0,0.965875,0.9658750295639038,1,1.6785084,0.6785084009170532
331,3,1.50347,1.49653,4,1,2,1,1.1909456,0.19094562530517578,2,1.6261257,0.373874306678772
332,4,4.13129,0.13129000000000002,7,7,6,5,3.6465132,1.3534867763519287,9,6.543948,2.456051826477051
333,5,1.94397,3.05603,5,3,1,1,1.4119613,0.41196131706237793,1,3.2398853,2.2398853302001953
334,1,1.32825,0.32825,2,2,1,0,1.3273942,1.3273942470550537,7,2.6435378,4.356462240219116
335,3,1.90409,1.09591,5,2,0,0,1.8634456,1.8634456396102905,3,3.18856,0.18856000900268555
336,3,0.012490000000000001,3.01249,3,1,1,0,0.68985015,0.6898501515388489,1,1.0518774,0.051877379417419434
337,0,5.9999999999999995e-05,5.9999999999999995e-05,0,0,0,0,0.10687472,0.10687471926212311,0,0.16729061,0.1672906130552292
338,0,0.6001,0.6001,0,0,0,0,0.39486304,0.3948630392551422,0,0.65839463,0.6583946347236633
339,2,3.53778,1.53778,10,6,5,3,2.9112175,0.08878254890441895,5,4.3169217,0.6830782890319824
340,1,1.0320200000000002,0.03202,0,2,0,0,0.59119374,0.5911937355995178,0,0.9858874,0.9858874082565308
341,0,0.76199,0.76199,1,2,0,0,0.51654917,0.5165491700172424,1,0.86129403,0.13870596885681152
342,1,4e-05,1.00004,0,0,0,1,0.0,1.0,0,0.0,0.0
343,1,1.45769,0.45769,2,5,0,1,0.8603432,0.13965678215026855,1,1.3952705,0.3952704668045044
344,1,5e-05,1.00005,0,0,0,0,0.11241125,0.1124112531542778,0,0.17595692,0.17595691978931427
345,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,0.0
346,0,5e-05,5e-05,0,0,0,1,0.122863956,0.8771360442042351,0,0.18705441,0.18705441057682037
347,0,0.0017800000000000001,0.0017800000000000001,0,0,0,0,0.20609288,0.20609287917613983,0,0.30560642,0.3056064248085022
348,0,0.0001,0.0001,0,0,0,0,0.0,0.0,0,0.0,0.0
349,0,0.00337,0.00337,0,0,0,0,0.0,0.0,0,0.0,0.0
350,2,3.63974,1.6397400000000002,9,11,4,5,3.3724904,1.627509593963623,6,4.00613,1.9938697814941406
351,1,0.9984200000000001,0.00158,3,0,1,0,0.87858415,0.8785841464996338,0,1.563763,1.5637630224227905
352,3,1.89083,1.10917,3,2,2,4,2.482926,1.5170741081237793,1,2.2466366,1.2466366291046143
353,0,0.0008900000000000001,0.0008900000000000001,0,0,0,0,0.28440508,0.28440508246421814,1,0.27741456,0.7225854396820068
354,0,0.00011,0.00011,0,0,0,0,0.0,0.0,0,0.0,0.0
355,0,0.042089999999999995,0.042089999999999995,0,0,0,0,0.0,0.0,0,0.0,0.0
356,0,2.48061,2.48061,1,1,2,2,3.382034,1.3820340633392334,5,2.4226093,2.577390670776367
357,2,0.58433,1.41567,0,1,1,0,0.90417254,0.9041725397109985,0,0.61317307,0.6131730675697327
358,0,0.49395,0.49395,2,0,1,2,0.67692274,1.3230772614479065,2,0.54111034,1.458889663219452
359,0,0.0036899999999999997,0.0036899999999999997,0,0,0,0,0.0,0.0,0,0.0,0.0
360,4,7.14755,3.14755,14,7,7,7,6.69226,0.3077402114868164,6,6.6703916,0.6703915596008301
361,6,4.423830000000001,1.57617,8,8,1,4,3.9026592,0.09734082221984863,11,5.8539677,5.146032333374023
362,1,0.00016,1.00016,0,2,0,1,0.5946317,0.4053683280944824,0,0.87169284,0.8716928362846375
363,0,0.00312,0.00312,0,0,0,0,0.0,0.0,0,0.0,0.0
364,7,3.26186,3.73814,5,4,2,0,3.5103264,3.510326385498047,5,5.1459193,0.1459193229675293
365,1,0.00875,1.00875,1,0,1,0,0.5700956,0.5700955986976624,1,1.1353593,0.1353592872619629
366,2,0.00778,2.00778,0,0,0,0,0.18198374,0.18198373913764954,1,0.46055612,0.5394438803195953
367,3,0.65747,2.34253,2,2,0,0,0.6853762,0.6853762269020081,1,1.2934511,0.29345107078552246
368,0,0.14538,0.14538,0,0,0,0,0.0,0.0,0,0.0,0.0
369,0,0.00161,0.00161,0,0,0,0,0.0,0.0,0,0.0,0.0
370,0,0.00462,0.00462,0,0,0,0,0.0,0.0,0,0.0,0.0
371,0,0.0027199999999999998,0.0027199999999999998,0,0,0,0,0.051192924,0.05119292438030243,0,0.055414375,0.05541437491774559
372,1,0.00074,1.00074,0,1,0,2,0.726541,1.273459017276764,1,0.7445589,0.2554411292076111
373,0,0.00495,0.00495,0,0,0,0,0.0,0.0,0,0.0,0.0
374,1,0.67619,0.32381,1,2,0,1,0.7533313,0.24666869640350342,0,1.1070808,1.1070808172225952
375,0,0.8881,0.8881,2,1,0,4,1.2230186,2.7769813537597656,0,0.87606937,0.8760693669319153
376,0,1.08771,1.08771,2,0,0,0,1.2961814,1.2961814403533936,0,1.0514562,1.0514562129974365
377,0,0.30112,0.30112,0,1,0,0,0.40199322,0.4019932150840759,0,0.43514222,0.4351422190666199
378,0,0.40181999999999995,0.40181999999999995,1,0,0,0,0.27639556,0.2763955593109131,0,0.26571274,0.2657127380371094
379,1,4.97236,3.9723599999999997,5,1,4,7,4.6072826,2.3927173614501953,5,4.592228,0.4077720642089844
380,4,6.15822,2.15822,11,5,8,4,4.271303,0.2713031768798828,6,4.840126,1.1598739624023438
381,0,0.00987,0.00987,0,0,0,0,0.0,0.0,0,0.0,0.0
382,2,0.8641,1.1359,1,0,1,0,1.3492867,1.349286675453186,2,0.91503143,1.0849685668945312
383,1,0.90704,0.09296,2,0,0,1,1.099113,0.09911298751831055,0,0.8441004,0.8441004157066345
384,1,0.00043,1.00043,0,1,0,1,0.6853718,0.3146281838417053,0,0.7023687,0.7023686766624451
385,0,0.00498,0.00498,0,0,0,0,0.0,0.0,0,0.0,0.0
386,0,0.63284,0.63284,1,0,0,0,0.45524132,0.455241322517395,0,0.4883873,0.4883872866630554
387,0,0.16276,0.16276,0,0,0,0,0.16853619,0.16853618621826172,0,0.2431447,0.2431447058916092
388,0,5.9999999999999995e-05,5.9999999999999995e-05,0,0,0,0,0.0,0.0,0,0.0,0.0
389,4,1.39755,2.60245,1,2,1,2,1.4037994,0.5962005853652954,1,1.4966768,0.49667680263519287
390,1,0.61258,0.38742,0,1,1,0,0.7607758,0.7607758045196533,0,0.6081398,0.6081398129463196
391,0,0.014419999999999999,0.014419999999999999,0,0,0,0,0.09605229,0.09605228900909424,0,0.08695099,0.08695098757743835
392,0,0.00576,0.00576,1,0,0,0,0.0,0.0,0,0.0,0.0
393,1,2.3204599999999997,1.32046,5,0,3,5,1.5052364,3.4947636127471924,0,1.7056936,1.7056936025619507
394,0,0.01087,0.01087,0,0,0,0,0.13351147,0.1335114687681198,0,0.14323239,0.14323239028453827
395,0,0.01321,0.01321,0,0,0,0,0.0,0.0,0,0.0,0.0
396,4,8.2858,4.2858,13,6,10,6,4.774292,1.2257080078125,8,6.1124005,1.8875994682312012
397,10,16.5359,6.5359,21,27,13,7,9.142239,2.1422386169433594,14,17.4173,3.417299270629883
398,1,1.0276,0.0276,0,1,0,1,0.7108157,0.2891842722892761,1,1.0446007,0.044600725173950195
399,3,1.8615,1.1385,4,4,1,3,0.9929683,2.0070316791534424,3,1.9124848,1.0875152349472046
400,1,2.11028,1.11028,5,2,3,2,1.3231754,0.6768245697021484,1,2.1791832,1.1791832447052002
401,0,0.48178000000000004,0.48178000000000004,1,0,0,1,0.35913643,0.6408635675907135,0,0.5488145,0.5488144755363464
402,0,0.00765,0.00765,0,0,0,0,0.0,0.0,0,0.0,0.0
403,1,0.00895,1.00895,0,2,0,0,0.41780186,0.4178018569946289,0,0.6267005,0.6267005205154419
404,2,0.84325,1.15675,0,3,0,1,0.6296045,0.3703954815864563,3,1.4438572,1.556142807006836
405,4,3.60584,0.39416,7,5,1,2,3.120373,1.120373010635376,8,5.288277,2.7117228507995605
406,0,0.44375,0.44375,0,0,0,0,0.39258885,0.39258885383605957,0,0.5663822,0.5663822293281555
407,0,0.0107,0.0107,0,0,0,0,0.0,0.0,0,0.0,0.0
408,0,0.10953,0.10953,0,0,1,0,0.07372262,0.07372262328863144,0,0.16906635,0.16906635463237762
409,0,0.06558,0.06558,0,0,0,0,0.16520129,0.16520129144191742,0,0.27919033,0.279190331697464
410,3,0.00598,3.00598,3,4,1,1,1.451735,0.4517350196838379,4,2.4994195,1.5005805492401123
411,4,2.0569900000000003,1.94301,4,1,1,2,2.1482837,0.1482837200164795,2,2.2904172,0.2904171943664551
412,2,1.07772,0.9222799999999999,3,1,2,0,1.0625473,1.0625473260879517,1,1.795706,0.795706033706665
413,1,0.53452,0.46548,0,2,0,0,0.48344263,0.48344263434410095,0,0.81931835,0.8193183541297913
414,5,3.9745800000000004,1.02542,4,7,0,2,2.675457,0.6754570007324219,7,4.731872,2.268127918243408
415,4,2.28769,1.7123099999999998,2,1,2,1,2.090394,1.0903940200805664,3,3.0299191,0.029919147491455078
416,2,3.5967599999999997,1.59676,5,2,5,5,2.0255046,2.9744954109191895,0,2.5932002,2.593200206756592
417,0,0.28846,0.28846,0,0,0,0,0.229076,0.22907599806785583,0,0.394395,0.39439499378204346
418,3,1.66294,1.3370600000000001,2,0,1,0,0.8221021,0.8221021294593811,0,1.3176925,1.317692518234253
419,9,10.997860000000001,1.9978599999999997,13,15,8,4,5.8534365,1.8534364700317383,13,9.032958,3.9670419692993164
420,3,2.66573,0.33426999999999996,3,0,5,3,1.6559013,1.344098687171936,2,2.1300406,0.13004064559936523
421,0,0.25659,0.25659,0,0,0,1,0.18509892,0.8149010837078094,1,0.33039492,0.6696050763130188
422,0,0.1271,0.1271,1,0,0,0,0.16707498,0.16707497835159302,0,0.32409108,0.3240910768508911
423,0,0.06849,0.06849,0,0,0,0,0.06942185,0.06942185014486313,0,0.22112034,0.22112034261226654
424,0,0.0006,0.0006,0,0,0,1,0.17728642,0.8227135837078094,1,0.34389916,0.6561008393764496
425,0,1.3824100000000001,1.3824100000000001,1,0,3,1,0.92987233,0.07012766599655151,2,1.1877265,0.8122735023498535
426,0,0.3726,0.3726,0,0,0,1,0.28843296,0.7115670442581177,0,0.42010865,0.4201086461544037
427,2,1.84476,0.15524000000000002,4,3,2,0,1.2825919,1.2825919389724731,1,2.124191,1.1241910457611084
428,2,0.00265,2.00265,4,2,0,0,0.5327859,0.5327858924865723,0,1.2143642,1.2143641710281372
429,0,0.09179,0.09179,0,0,0,0,0.10781524,0.10781524330377579,0,0.3434098,0.34340980648994446
430,1,0.8287700000000001,0.17123,2,1,1,2,0.47024953,1.5297504663467407,0,0.9862759,0.9862759113311768
431,0,1.1031600000000001,1.1031600000000001,2,0,0,1,0.5390206,0.4609794020652771,1,1.2285748,0.2285747528076172
432,2,1.04649,0.9535100000000001,2,6,0,0,0.73827827,0.7382782697677612,2,1.6818662,0.3181338310241699
433,1,0.9514,0.0486,3,2,0,0,0.5050514,0.5050513744354248,0,1.4020466,1.40204656124115
434,2,0.64079,1.35921,1,0,0,0,0.36399361,0.3639936149120331,0,0.96082747,0.9608274698257446
435,2,4.02474,2.02474,4,5,2,1,2.029177,1.029176950454712,6,3.9082515,2.0917484760284424
436,0,0.00589,0.00589,1,0,0,0,0.27279592,0.2727959156036377,0,0.43724632,0.43724632263183594
437,4,3.4088199999999995,0.59118,4,4,2,4,1.6786247,2.321375250816345,5,3.2032666,1.7967333793640137
438,5,5.17582,0.17582,9,3,5,2,2.922697,0.9226970672607422,0,4.953432,4.953432083129883
439,2,3.22969,1.22969,5,2,3,4,1.9458044,2.0541956424713135,1,3.0950878,2.095087766647339
440,6,6.69715,0.69715,9,16,7,3,4.233213,1.233212947845459,5,6.971824,1.9718241691589355
441,2,5.27318,3.27318,6,4,3,4,2.994075,1.005924940109253,3,5.0744042,2.074404239654541
442,2,1.7197200000000001,0.28028000000000003,5,1,4,1,1.4243618,0.42436182498931885,0,2.377227,2.3772270679473877
443,2,0.79991,1.2000899999999999,1,0,0,1,0.6007974,0.3992025852203369,1,1.0463883,0.04638826847076416
444,0,0.8443299999999999,0.8443299999999999,0,0,0,0,0.72733426,0.7273342609405518,0,0.975688,0.9756879806518555
445,6,2.86348,3.13652,3,3,0,2,1.6306137,0.36938631534576416,2,3.0183754,1.0183753967285156
446,2,1.58675,0.41325,1,2,0,1,0.7914811,0.20851892232894897,3,1.5196304,1.4803695678710938
447,0,0.20911999999999997,0.20911999999999997,0,0,0,0,0.09136489,0.09136489033699036,0,0.1630036,0.1630035936832428
448,0,0.0814,0.0814,2,1,0,0,0.4683372,0.46833720803260803,2,0.6282545,1.371745526790619
449,5,1.5983,3.4017,2,2,4,2,1.2824763,0.7175236940383911,3,2.1224372,0.8775627613067627
450,5,3.37037,1.62963,6,2,6,3,3.0475335,0.047533512115478516,2,5.2312965,3.2312965393066406
451,0,0.46051000000000003,0.46051000000000003,1,1,0,1,0.50468236,0.49531763792037964,0,0.8050064,0.8050063848495483
452,1,1.5454700000000001,0.54547,1,1,0,0,0.82052034,0.8205203413963318,0,1.5188382,1.5188381671905518
453,5,2.8537,2.1463,3,4,3,1,2.130885,1.1308848857879639,3,3.6568072,0.6568071842193604
454,4,0.00878,4.008780000000001,4,2,1,1,1.3279366,0.32793664932250977,1,2.197672,1.197671890258789
455,3,1.17008,1.82992,0,2,4,1,0.83379096,0.16620904207229614,1,1.6210706,0.6210706233978271
456,3,1.74072,1.25928,6,5,1,1,1.1169628,0.11696279048919678,2,2.6457253,0.6457252502441406
457,6,3.3825800000000004,2.61742,5,2,2,1,1.7444917,0.744491696357727,9,3.8396828,5.1603171825408936
458,21,10.11561,10.88439,11,12,6,5,4.986274,0.013726234436035156,12,12.564116,0.5641155242919922
459,5,0.01648,4.9835199999999995,1,3,1,0,1.5242467,1.5242466926574707,3,2.926528,0.0734720230102539
460,7,3.4749199999999996,3.5250800000000004,6,3,7,3,2.9751365,0.024863481521606445,6,5.1070223,0.8929777145385742
461,3,1.9464299999999999,1.0535700000000001,2,2,2,0,1.140178,1.1401779651641846,2,2.7007146,0.7007145881652832
462,0,0.00618,0.00618,0,0,0,0,0.0,0.0,0,0.0,0.0
463,10,7.007280000000001,2.9927200000000003,12,10,6,5,5.1759057,0.17590570449829102,8,9.51326,1.5132598876953125
464,0,0.007490000000000001,0.007490000000000001,1,0,0,0,0.0,0.0,0,0.0,0.0
465,0,0.43033999999999994,0.43033999999999994,0,0,0,0,0.34538284,0.34538283944129944,1,0.78850144,0.21149855852127075
466,2,0.86054,1.1394600000000001,0,1,0,3,0.4675591,2.5324409008026123,1,0.83416957,0.16583043336868286
467,0,0.40571999999999997,0.40571999999999997,0,2,0,0,0.36986858,0.36986857652664185,1,0.58996826,0.4100317358970642
468,14,7.2675399999999994,6.7324600000000006,7,11,7,3,4.1093516,1.109351634979248,9,9.044816,0.044816017150878906
469,0,0.00806,0.00806,0,1,0,0,0.26699477,0.26699477434158325,0,0.6095432,0.6095432043075562
470,2,2.1997299999999997,0.19973,1,2,1,1,1.2717701,0.2717701196670532,3,2.5437922,0.4562077522277832
471,2,0.8550200000000001,1.1449799999999999,0,0,0,1,0.509017,0.4909830093383789,3,0.9654727,2.03452730178833
472,3,1.32015,1.67985,0,2,0,1,1.1286722,0.12867224216461182,2,1.5660231,0.4339768886566162
473,0,0.15965,0.15965,0,0,0,0,0.1885275,0.18852749466896057,0,0.27526087,0.275260865688324
474,1,0.00103,1.0010299999999999,2,0,0,0,0.9394951,0.9394950866699219,0,1.1311545,1.1311545372009277
475,0,0.85369,0.85369,1,1,0,1,0.84770703,0.15229296684265137,0,1.1761862,1.176186203956604
476,8,5.9051,2.0949,10,5,3,4,3.857178,0.1428220272064209,9,7.544012,1.4559879302978516
477,0,0.35936999999999997,0.35936999999999997,0,1,0,0,0.28535095,0.2853509485721588,1,0.6794703,0.3205296993255615
478,13,10.87197,2.12803,11,16,5,7,6.788808,0.21119213104248047,12,13.330373,1.3303728103637695
479,1,0.00074,1.00074,0,0,0,0,0.23627274,0.23627273738384247,0,0.34497163,0.344971626996994
480,0,0.38016,0.38016,1,0,0,0,0.21209003,0.21209003031253815,0,0.5050233,0.5050233006477356
481,0,0.29349000000000003,0.29349000000000003,0,0,0,0,0.15718216,0.15718215703964233,0,0.30028042,0.3002804219722748
482,1,1.5866,0.5866,2,2,1,0,1.3519336,1.3519335985183716,1,2.4897053,1.4897053241729736
483,0,0.25465,0.25465,0,1,0,0,0.26038307,0.26038306951522827,0,0.5380232,0.5380231738090515
484,1,0.00644,1.00644,2,1,0,3,1.3496989,1.6503010988235474,1,1.625041,0.6250410079956055
485,5,4.4585300000000005,0.54147,8,4,2,3,2.86016,0.13983988761901855,6,5.616155,0.38384485244750977
